t,theta1,omega1,theta2,omega2,x2,y2,energy
0.8900000000,-0.9723364072,-0.3773985856,0.1016121846,-4.4841178919,-0.7247668140,-1.5582126434,-9.8100003153
0.8950000000,-0.9739796354,-0.2796779583,0.0790610913,-4.5364900770,-0.7481501083,-1.5588886185,-9.8100003149
0.9000000000,-0.9751310139,-0.1806534172,0.0562454299,-4.5899747887,-0.7715596231,-1.5594782511,-9.8100003146
0.9050000000,-0.9757839405,-0.0802912482,0.0331591893,-4.6447521491,-0.7949884431,-1.5599692966,-9.8100003145
0.9100000000,-0.9759316347,0.0214460272,0.0097954476,-4.7010062043,-0.8184290416,-1.5603487193,-9.8100003148
0.9150000000,-0.9755671208,0.1245990628,-0.0138536456,-4.7589240841,-0.8418732075,-1.5606025962,-9.8100003155
0.9200000000,-0.9746832130,0.2292108158,-0.0377968813,-4.8186948204,-0.8653119584,-1.5607160135,-9.8100003169
0.9250000000,-0.9732725080,0.3353253105,-0.0620439974,-4.8805077136,-0.8887354394,-1.5606729524,-9.8100003192
0.9300000000,-0.9713273829,0.4429859394,-0.0866056745,-4.9445501088,-0.9121328055,-1.5604561664,-9.8100003227
0.9350000000,-0.9688400040,0.5522331751,-0.1114935188,-5.0110044085,-0.9354920833,-1.5600470483,-9.8100003278
0.9400000000,-0.9658023487,0.6631015376,-0.1367200284,-5.0800441031,-0.9588000121,-1.5594254896,-9.8100003348
0.9450000000,-0.9622062448,0.7756156272,-0.1622985357,-5.1518285534,-0.9820418599,-1.5585697318,-9.8100003444
0.9500000000,-0.9580434322,0.8897849943,-0.1882431211,-5.2264962029,-1.0052012122,-1.5574562127,-9.8100003571
0.9550000000,-0.9533056542,1.0055975796,-0.2145684869,-5.3041558396,-1.0282597306,-1.5560594113,-9.8100003735
0.9600000000,-0.9479847851,1.1230114190,-0.2412897830,-5.3848754724,-1.0511968810,-1.5543516965,-9.8100003941
0.9650000000,-0.9420730049,1.2419442903,-0.2684223684,-5.4686683501,-1.0739896278,-1.5523031878,-9.8100004195
0.9700000000,-0.9355630314,1.3622609778,-0.2959814966,-5.5554756489,-1.0966120970,-1.5498816391,-9.8100004499
0.9750000000,-0.9284484225,1.4837578906,-0.3239819034,-5.6451454201,-1.1190352112,-1.5470523601,-9.8100004849
0.9800000000,-0.9207239620,1.6061449089,-0.3524372811,-5.7374075709,-1.1412263044,-1.5437781978,-9.8100005235
0.9850000000,-0.9123861437,1.7290246012,-0.3813596165,-5.8318450106,-1.1631487302,-1.5400196025,-9.8100005631
0.9900000000,-0.9034337640,1.8518694133,-0.4107583774,-5.9278617101,-1.1847614864,-1.5357348120,-9.8100005997
0.9950000000,-0.8938686315,1.9739981261,-0.4406395348,-6.0246493763,-1.2060188878,-1.5308801950,-9.8100006266
1.0000000000,-0.8836963917,2.0945538596,-0.4710044204,-6.1211557938,-1.2268703345,-1.5254107954,-9.8100006349
1.0050000000,-0.8729274506,2.2124871390,-0.5018484404,-6.2160596056,-1.2472602348,-1.5192811258,-9.8100006134
1.0100000000,-0.8615779606,2.3265489035,-0.5331596923,-6.3077582189,-1.2671281576,-1.5124462471,-9.8100005498
1.0150000000,-0.8496708037,2.4352995007,-0.5649175714,-6.3943771804,-1.2864092963,-1.5048631600,-9.8100004335
1.0200000000,-0.8372364767,2.5371401259,-0.5970914964,-6.4738100196,-1.3050353267,-1.4964924995,-9.8100002591
1.0250000000,-0.8243137512,2.6303720970,-0.6296399276,-6.5437961815,-1.3229357217,-1.4873004791,-9.8100000314
1.0300000000,-0.8109499618,2.7132860996,-0.6625098772,-6.6020402767,-1.3400395469,-1.4772609736,-9.8099997683
1.0350000000,-0.7972007797,2.7842778602,-0.6956371127,-6.6463681110,-1.3562776937,-1.4663575632,-9.8099995018
1.0400000000,-0.7831293623,2.8419793138,-0.7289472029,-6.6749047870,-1.3715854261,-1.4545853122,-9.8099992729
1.0450000000,-0.7688048454,2.8853872307,-0.7623574613,-6.6862503198,-1.3859050294,-1.4419520384,-9.8099991221
1.0500000000,-0.7543002437,2.9139672906,-0.7957796973,-6.6796226177,-1.3991882863,-1.4284788556,-9.8099990774
1.0550000000,-0.7396899368,2.9277132665,-0.8291235418,-6.6549398502,-1.4113984946,-1.4141998619,-9.8099991454
1.0600000000,-0.7250469984,2.9271489352,-0.8622999939,-6.6128250573,-1.4225117795,-1.3991609656,-9.8099993094
1.0650000000,-0.7104406638,2.9132724563,-0.8952247908,-6.5545324723,-1.4325175626,-1.3834179796,-9.8099995356
1.0700000000,-0.6959341954,2.8874551401,-0.9278212455,-6.4818117474,-1.4414181780,-1.3670342166,-9.8099997839
1.0750000000,-0.6815833283,2.8513146016,-0.9600223055,-6.3967373749,-1.4492277490,-1.3500778721,-9.8100000182
1.0800000000,-0.6674353678,2.8065841697,-0.9917717343,-6.3015331517,-1.4559705314,-1.3326194713,-9.8100002142
1.0850000000,-0.6535289104,2.7549966416,-1.0230244564,-6.1984163392,-1.4616789598,-1.3147295954,-9.8100003602
1.0900000000,-0.6398940848,2.6981935412,-1.0537462059,-6.0894766430,-1.4663916220,-1.2964770235,-9.8100004559
1.0950000000,-0.6265531744,2.6376637471,-1.0839126694,-5.9765951481,-1.4701513371,-1.2779273395,-9.8100005081
1.1000000000,-0.6135214750,2.5747096925,-1.1135083196,-5.8614006121,-1.4730034571,-1.2591419908,-9.8100005266
1.1050000000,-0.6008082642,2.5104360376,-1.1425251090,-5.7452560443,-1.4749944480,-1.2401777415,-9.8100005218
1.1100000000,-0.5884177828,2.4457545618,-1.1709611547,-5.6292669794,-1.4761707669,-1.2210864431,-9.8100005027
1.1150000000,-0.5763501646,2.3813993493,-1.1988195015,-5.5143033457,-1.4765780162,-1.2019150438,-9.8100004762
1.1200000000,-0.5646022750,2.3179474282,-1.2261070141,-5.4010283579,-1.4762603403,-1.1827057626,-9.8100004473
1.1250000000,-0.5531684400,2.2558413350,-1.2528334217,-5.2899296728,-1.4752600236,-1.1634963691,-9.8100004192
1.1300000000,-0.5420410623,2.1954112790,-1.2790105163,-5.1813497087,-1.4736172477,-1.1443205221,-9.8100003936
1.1350000000,-0.5312111319,2.1368955513,-1.3046514974,-5.0755133443,-1.4713699704,-1.1252081329,-9.8100003714
